Team,First Name,Last Name,Position,Overall,Speed,Acceleration,Strength,Agility,Awareness,Catching,Carrying,Throw Power,Throw Accuracy,Kick Power,Kick Accuracy,Run Block,Pass Block,Tackle,Jumping,Return,Injury,Stamina,Toughness,Trucking,Elusiveness,Ball Carrier Vision,Stiff Arm,Spin Move,Juke Move,Impact Blocking,Power Moves,Finesse Moves,Block Shedding,Pursuit,Play Recognition,Man Coverage,Zone Coverage,Spectacular Catch,Catch in Traffic,Route Running,Hit Power,Press,Release,Throw Accuracy Short,Throw Accuracy Mid,Throw Accuracy Deep,Play Action,Throw on Run
Bucs,Lavonte,David,ROLB,71,83,84,65,88,56,54,60,15,17,14,12,45,45,85,88,10,95,95,89,26,25,35,39,25,35,45,63,67,62,92,75,64,77,15,15,15,64,55,25,5,5,5,5,5
Bucs,Rennie,Curran,ROLB,66,79,86,68,85,58,44,60,25,19,27,23,45,45,84,76,10,95,88,88,44,42,31,35,19,38,45,65,55,73,65,80,35,62,25,20,15,77,65,25,5,5,5,5,5
Bucs,Jeremy,Trueblood,RT,75,49,59,92,46,75,19,40,29,40,6,19,87,68,22,40,10,93,77,84,40,19,10,10,10,10,71,20,20,22,21,10,12,12,12,10,10,12,10,12,5,5,5,5,5
Bucs,Demar,Dotson,RT,69,49,64,87,51,57,25,35,22,20,15,15,83,74,55,50,10,92,70,80,10,19,10,10,10,10,79,60,40,50,35,30,10,12,12,10,10,39,10,12,5,5,5,5,5
Bucs,Mark,Barron,SS,80,85,87,72,83,50,70,64,35,30,20,15,45,45,80,85,35,81,94,88,55,35,72,52,55,60,56,65,44,67,89,69,66,83,75,65,25,94,66,20,15,10,10,15,15
Bucs,Larry,Asante,SS,71,85,88,64,77,56,40,66,25,25,25,25,45,45,83,75,40,91,86,88,50,45,55,50,60,64,45,50,40,71,84,64,55,68,35,35,35,79,60,12,15,10,10,15,15
Bucs,Ahmad,Black,SS,67,76,86,64,92,30,71,62,20,14,25,15,45,45,72,86,50,87,92,94,45,30,49,33,54,65,45,60,62,58,79,70,80,71,45,55,15,84,62,12,15,10,10,15,15
Bucs,Devin,Holland,SS,55,93,91,54,85,36,54,62,20,14,25,15,45,45,59,88,40,92,86,75,15,62,35,22,71,75,45,35,44,60,73,36,63,71,40,35,15,71,68,12,15,10,10,15,15
Bucs,Dallas,Clark,TE,81,84,83,64,81,88,88,66,25,19,19,19,50,52,36,82,8,74,95,75,67,65,85,55,85,75,53,10,10,36,42,18,12,17,90,73,85,20,20,64,15,10,5,5,10
Bucs,Luke,Stocker,TE,67,74,76,74,79,55,79,73,42,35,14,22,52,55,45,80,10,96,95,90,76,44,75,72,65,64,69,20,30,42,45,22,11,27,68,83,54,25,25,80,15,10,5,5,10
Bucs,Drake,Dunsmore,TE,65,80,74,68,77,59,76,69,49,42,20,20,54,48,45,86,25,74,85,88,66,55,68,61,70,59,53,10,10,15,40,20,15,20,82,67,68,15,15,74,40,35,30,25,24
Bucs,Chase,Coffman,TE,64,71,77,59,75,45,85,77,20,34,24,22,46,44,40,76,8,87,92,65,55,40,77,70,75,75,44,10,10,44,38,15,12,13,82,90,84,20,10,74,15,10,5,5,10
Bucs,Zack,Pianalto,TE,63,73,83,69,74,62,68,69,46,30,15,21,62,57,50,72,10,90,85,84,66,42,53,65,60,62,75,20,30,42,45,22,11,27,59,69,48,25,25,75,15,10,5,5,10
Bucs,Vincent,Jackson,WR,89,90,85,78,87,87,90,85,19,19,19,19,67,45,40,95,50,93,88,88,77,48,69,78,72,77,68,10,10,32,45,18,12,30,95,94,90,22,10,97,15,10,5,5,10
Bucs,Mike,Williams,WR,78,87,85,69,88,75,83,71,25,22,12,12,64,45,32,94,55,92,95,76,64,63,72,58,75,87,62,10,10,20,37,25,10,15,88,85,77,15,15,82,15,10,5,5,10
Bucs,Arrelious,Benn,WR,73,90,84,75,85,65,73,72,35,33,25,15,70,50,35,89,60,70,85,95,81,63,83,83,80,78,65,10,10,30,49,18,15,25,82,85,65,15,15,86,15,10,5,5,10
Bucs,Dezmon,Briscoe,WR,72,83,89,69,84,64,83,69,40,28,22,29,55,45,25,92,35,95,87,75,70,65,72,74,80,84,55,10,10,21,49,18,13,18,83,76,70,15,10,78,15,10,5,5,10
Bucs,Preston,Parker,WR,71,87,92,55,90,65,79,65,40,35,25,25,45,40,32,86,62,87,84,70,55,90,67,54,77,88,43,10,10,20,35,15,10,22,77,72,72,12,10,66,25,25,25,21,20
Bucs,Sammie,Stroughter,WR,69,86,93,45,91,70,81,58,22,22,16,16,32,30,20,82,76,85,88,80,45,65,74,29,84,86,45,10,10,20,30,27,19,31,74,82,80,15,15,45,15,10,10,10,10
Bucs,Wallace,Wright,WR,63,87,89,56,89,64,71,65,35,35,25,25,25,25,35,85,75,91,79,60,40,82,65,45,81,91,30,10,10,20,30,20,13,30,53,60,74,20,20,56,15,10,5,5,10
Bucs,Tiquan,Underwood,WR,62,95,92,34,87,60,67,63,22,22,22,22,48,34,37,91,56,88,85,70,22,80,75,30,72,74,45,10,10,34,46,25,11,30,64,80,62,20,35,44,15,10,5,5,10
Bucs,Ed,Gant,WR,55,92,88,61,86,46,72,62,36,40,12,15,52,39,48,85,55,88,84,66,60,65,55,54,70,74,42,20,20,44,35,40,19,33,73,60,42,12,10,65,15,10,5,5,10
Cardinals,Lyle,Sendlein,C,80,57,67,82,56,81,30,40,25,25,20,20,83,87,30,30,10,96,88,85,10,12,10,10,10,10,84,10,10,15,35,15,12,15,12,10,10,20,10,12,5,5,5,5,5
Cardinals,Ryan,Bartholomew,C,60,72,77,92,58,38,42,40,12,10,11,15,74,79,45,77,10,90,84,75,20,35,25,10,35,40,74,30,30,41,35,15,12,14,15,15,15,20,10,15,5,5,5,5,5
Cardinals,Patrick,Peterson,CB,84,98,96,67,97,70,78,75,32,25,28,21,45,45,53,96,97,97,97,82,55,97,95,65,88,94,45,52,63,65,72,67,87,82,80,65,40,72,91,54,10,10,10,10,10
Cardinals,William,Gay,CB,78,85,89,58,89,77,59,60,35,35,20,20,45,45,66,87,60,93,92,83,25,45,60,20,70,80,45,48,64,59,82,77,76,88,40,30,30,67,78,30,5,5,5,5,5
Cardinals,Greg,Toler,CB,75,93,89,60,90,69,47,54,10,10,9,9,45,45,67,92,50,85,93,72,10,71,60,25,70,76,45,40,35,63,75,67,80,73,55,45,25,45,62,35,5,5,5,5,5
Cardinals,A.J.,Jefferson,CB,74,90,92,51,87,66,50,65,19,22,24,25,45,45,70,91,84,87,86,66,10,40,65,45,70,85,45,24,32,65,81,65,79,74,35,40,15,58,75,15,5,5,5,5,5
Cardinals,Michael,Adams,CB,68,85,88,52,85,71,45,60,25,25,20,20,45,45,55,77,65,90,90,70,15,30,40,15,55,65,45,20,36,20,68,65,75,74,30,20,20,45,52,20,5,5,5,5,5
Cardinals,Jamell,Fleming,CB,67,90,93,67,86,44,66,65,36,36,26,26,45,45,45,85,41,81,92,74,40,65,59,38,74,76,45,29,38,68,67,73,73,83,50,36,44,64,57,35,5,5,5,5,5
Cardinals,Justin,Bethel,CB,64,84,93,64,88,43,56,68,36,36,26,26,45,45,68,94,40,90,88,70,36,65,55,42,68,70,45,44,47,50,75,59,70,76,40,35,32,65,71,40,5,5,5,5,5
Cardinals,Marshay,Green,CB,61,85,90,47,87,45,53,55,22,12,25,16,45,45,46,88,45,92,86,65,10,74,66,22,70,75,45,25,30,44,65,56,76,69,60,55,31,45,60,15,5,5,5,5,5
Cardinals,Crezdon,Butler,CB,60,92,87,44,89,47,56,62,12,14,18,10,45,45,29,92,55,95,88,70,10,70,59,15,77,82,45,22,29,38,45,74,59,78,45,20,35,42,53,15,5,5,5,5,5
Cardinals,Dan,Williams,DT,78,60,70,95,58,74,20,40,10,9,8,6,45,45,89,62,10,93,78,88,10,16,10,10,10,10,45,82,38,92,79,70,14,15,15,15,15,80,10,15,5,5,5,5,5
Cardinals,David,Carter,DT,71,67,85,83,64,60,30,40,31,23,10,28,45,45,84,65,10,90,77,80,10,30,10,10,10,10,45,81,66,68,84,54,19,25,15,15,15,66,14,15,5,5,5,5,5
Cardinals,Ricky,Lumpkin,DT,57,49,66,87,54,44,35,40,31,23,11,20,45,45,73,55,10,85,66,85,10,30,10,10,10,10,45,74,49,76,69,49,19,25,15,15,15,55,14,15,5,5,5,5,5
Cardinals,Anthony,Sherman,FB,71,80,75,78,72,64,73,67,35,35,20,20,74,60,69,65,10,92,87,90,58,55,61,74,65,62,81,10,10,55,70,25,12,15,65,71,60,25,25,75,20,15,10,10,10
Cardinals,Kerry,Rhodes,FS,87,84,87,64,85,87,58,65,62,35,18,18,45,45,75,89,25,87,95,85,50,34,25,24,49,55,45,58,80,69,85,86,57,83,35,30,20,80,33,25,42,37,40,5,45
Cardinals,Rashad,Johnson,FS,66,85,81,59,84,52,64,70,25,29,15,30,45,45,67,84,50,95,90,92,45,35,55,20,54,65,45,39,45,58,74,55,62,71,62,63,20,82,47,20,15,10,10,15,15
Cardinals,Beanie,Wells,HB,85,89,87,81,83,82,55,86,15,18,12,12,49,40,45,78,10,82,86,75,96,74,92,99,83,84,40,10,10,45,46,15,13,20,35,50,54,25,15,65,35,30,20,15,15
Cardinals,LaRod,Stephens-Howling,HB,74,94,95,49,94,65,78,74,25,22,22,21,20,19,21,74,91,86,78,75,37,90,86,42,88,94,25,10,10,26,32,31,12,12,67,72,76,15,20,65,35,30,20,15,15
Cardinals,Ryan,Williams,HB,73,87,94,68,92,44,70,73,35,35,20,20,22,22,27,79,66,82,87,84,85,77,88,82,90,87,30,10,10,22,35,17,20,30,45,57,54,15,20,65,35,30,20,15,15
Cardinals,Alfonso,Smith,HB,67,93,87,64,85,56,57,75,30,24,21,22,49,44,40,77,55,86,82,75,68,78,72,65,74,77,40,10,10,32,40,21,15,13,42,48,55,12,10,65,35,30,20,15,15
Cardinals,Javarris,James,HB,64,81,85,72,82,55,66,82,38,22,33,31,35,48,30,78,45,82,77,88,83,52,70,76,88,75,47,10,10,25,48,32,19,23,65,69,55,12,10,60,35,30,20,15,15
Cardinals,William,Powell,HB,61,85,87,63,87,58,59,69,35,24,21,22,54,55,42,68,65,87,78,66,74,71,55,69,76,79,40,10,10,32,40,21,15,13,62,60,55,12,10,65,35,30,20,15,15
Cardinals,Jay,Feely,K,84,72,82,52,69,86,22,60,22,16,91,87,23,21,40,31,10,82,84,60,20,30,44,10,30,35,23,10,10,12,20,15,11,15,15,15,15,12,10,15,35,30,25,20,20
Cardinals,Calais,Campbell,LE,91,75,84,86,79,83,46,45,35,32,30,30,45,45,81,85,10,94,85,80,40,26,20,45,15,15,45,75,92,79,89,78,25,30,15,10,10,74,35,12,5,5,5,5,5
Cardinals,Vonnie,Holliday,LE,75,59,66,88,60,86,25,40,26,19,19,20,45,45,83,55,10,85,74,88,10,21,10,10,10,10,45,75,59,85,72,80,13,17,15,15,15,59,16,15,5,5,5,5,5
Cardinals,Ronald,Talley,LE,63,67,76,84,65,54,39,40,16,23,15,26,45,45,74,65,10,95,74,75,10,20,15,25,10,10,45,79,54,75,69,63,14,25,15,15,15,76,15,15,5,5,5,5,5
Cardinals,Daryn,Colledge,LG,83,67,84,82,74,80,35,40,18,40,13,30,90,74,36,28,11,92,87,88,40,33,15,10,10,10,87,20,20,36,39,15,12,12,15,15,15,20,10,15,5,5,5,5,5
Cardinals,Senio,Kelemete,LG,65,53,81,86,66,52,26,40,14,16,13,13,79,69,67,69,10,80,79,92,25,10,10,15,10,10,78,70,45,64,65,32,12,12,15,15,15,65,10,15,5,5,5,5,5
Cardinals,O'Brien,Schofield,LOLB,75,79,87,76,75,70,35,55,14,12,16,11,45,45,77,69,10,69,84,80,10,25,10,10,10,10,45,69,89,82,86,72,47,58,25,25,25,86,40,20,5,5,5,5,5
Cardinals,Clark,Haggans,LOLB,74,73,82,77,72,84,26,65,23,19,16,23,45,45,82,66,10,83,90,77,38,35,31,15,35,35,45,75,51,80,79,83,51,49,15,15,15,80,62,20,5,5,5,5,5
Cardinals,Antonio,Coleman,LOLB,64,73,85,73,77,63,35,45,20,25,37,30,45,45,72,72,10,87,74,81,10,35,28,40,24,40,45,85,75,70,73,62,35,45,20,15,15,72,40,35,5,5,5,5,5
Cardinals,Levi,Brown,LT,74,63,77,89,58,79,12,40,25,30,28,10,86,77,39,66,10,93,70,84,10,20,10,10,10,10,82,10,10,39,25,10,12,12,12,10,10,12,10,12,5,5,5,5,5
Cardinals,Nate,Potter,LT,61,64,75,81,65,55,35,33,30,30,25,25,81,73,30,77,10,82,90,89,15,12,10,30,10,10,83,10,10,20,27,15,12,15,15,15,15,20,10,15,5,5,5,5,5
Cardinals,D.J.,Young,LT,59,58,69,92,54,44,25,40,25,30,28,10,73,80,35,72,10,90,75,84,10,20,10,10,10,10,65,10,10,39,25,10,12,12,12,10,10,22,10,12,5,5,5,5,5
Cardinals,Daryl,Washington,MLB,84,85,93,70,88,77,55,55,36,40,10,16,45,45,93,86,10,89,94,92,40,47,40,10,35,45,45,60,67,90,96,77,62,71,15,15,15,86,55,15,5,5,5,5,5
Cardinals,Paris,Lenon,MLB,77,77,82,74,80,84,54,60,9,32,10,33,45,45,82,50,10,67,91,78,10,32,15,19,10,26,45,47,60,74,85,87,68,81,15,15,15,78,55,20,5,5,5,5,5
Cardinals,Stewart,Bradley,MLB,74,75,83,75,78,77,53,65,30,35,15,14,45,45,83,75,10,85,92,80,10,34,38,52,10,35,45,71,57,75,87,82,45,66,25,20,15,77,42,15,5,5,5,5,5
Cardinals,Quan,Sturdivant,MLB,65,75,87,67,82,60,52,62,24,11,18,18,45,45,83,74,10,90,88,91,40,55,33,25,55,55,45,47,64,73,77,73,46,67,39,40,15,77,65,25,5,5,5,5,5
Cardinals,Reggie,Walker,MLB,64,77,80,72,75,65,54,50,25,25,20,20,45,45,81,75,5,87,88,85,30,27,25,35,15,30,45,45,50,74,84,66,52,60,15,15,15,74,45,12,5,5,5,5,5
Cardinals,Dave,Zastudil,P,77,59,62,50,49,78,24,40,52,48,91,87,11,10,12,31,10,80,80,60,10,29,10,10,10,10,11,10,10,12,10,25,13,18,12,10,10,12,10,15,30,30,25,20,20
Cardinals,Kevin,Kolb,QB,75,73,76,57,74,71,30,65,87,75,25,20,19,25,30,65,10,76,90,83,46,45,66,35,55,65,19,10,10,30,38,28,12,15,12,10,10,12,10,12,84,72,68,69,78
Cardinals,John,Skelton,QB,74,72,75,68,74,67,35,62,96,73,11,15,20,25,34,66,10,88,85,75,50,65,60,45,55,58,20,10,10,20,41,18,14,12,12,10,10,12,10,12,75,72,77,51,75
Cardinals,Richard,Bartel,QB,66,65,67,64,65,58,25,65,87,73,29,18,26,15,21,65,5,88,85,71,33,51,42,25,49,54,10,10,10,10,10,15,10,10,12,10,10,12,12,12,77,69,68,60,75
Cardinals,Ryan,Lindley,QB,65,56,59,67,52,49,35,66,93,73,12,12,11,14,22,78,10,95,92,88,54,35,45,25,39,42,11,10,10,21,19,31,13,12,15,15,15,12,10,15,69,75,78,62,75
Cardinals,Darnell,Dockett,RE,89,73,88,91,70,80,41,40,15,12,8,11,45,45,79,65,10,98,87,88,10,30,10,10,10,10,45,91,82,84,90,70,20,15,12,10,10,68,10,12,5,5,5,5,5
Cardinals,Nick,Eason,RE,70,62,73,87,61,75,17,40,15,16,19,24,45,45,82,55,10,86,72,79,10,25,10,10,10,10,45,73,64,82,72,66,30,27,12,10,10,50,10,12,5,5,5,5,5
Cardinals,Landon,Cohen,RE,63,67,81,89,68,65,40,45,35,32,30,30,45,45,70,72,5,87,73,80,48,55,40,55,25,30,45,76,50,79,75,46,25,28,15,10,10,68,35,12,6,6,6,6,6
Cardinals,Adam,Snyder,RG,71,49,62,92,50,79,22,40,12,15,17,16,82,68,28,32,10,94,83,93,10,23,10,10,10,10,75,10,10,28,39,28,7,13,15,15,15,20,10,15,5,5,5,5,5
Cardinals,Chris,Stewart,RG,58,51,66,90,55,40,35,35,30,30,25,25,80,70,45,55,10,92,74,76,10,12,10,10,10,10,66,40,35,33,45,25,12,15,12,10,10,50,10,12,5,5,5,5,5
Cardinals,Blake,DeChristopher,RG,50,55,63,83,61,37,14,24,18,15,9,8,73,63,25,71,10,80,84,82,15,11,10,10,10,10,70,10,10,14,31,32,18,10,12,10,10,12,10,12,5,5,5,5,5
Cardinals,Sam,Acho,ROLB,74,82,84,71,75,66,45,40,14,7,13,20,45,45,81,75,10,95,85,82,40,25,35,22,45,25,45,89,65,82,91,74,38,45,15,15,15,78,35,37,5,5,5,5,5
Cardinals,Quentin,Groves,ROLB,71,83,89,72,80,65,45,52,35,32,30,30,45,45,74,84,10,92,82,86,50,37,45,54,40,50,45,64,84,75,88,62,44,59,15,10,10,80,45,12,5,5,5,5,5
Cardinals,Brandon,Williams,ROLB,57,74,82,67,72,45,40,40,36,19,37,16,45,45,70,65,10,74,82,68,10,35,10,10,35,10,45,65,77,59,87,70,32,41,20,15,15,64,24,25,5,5,5,5,5
Cardinals,Jeremy,Bridges,RT,76,54,60,90,55,77,17,40,15,32,12,15,83,75,22,11,10,92,85,80,10,16,10,10,10,10,73,10,10,22,39,20,10,15,12,10,10,12,10,12,5,5,5,5,5
Cardinals,Bobby,Massie,RT,69,68,80,83,67,46,40,40,10,8,8,7,83,76,30,76,10,90,82,91,42,21,25,10,10,10,80,10,10,17,21,24,16,12,12,10,10,22,10,12,5,5,5,5,5
Cardinals,D'Anthony,Batiste,RT,68,48,55,88,48,62,21,40,23,14,17,18,84,70,25,33,10,85,65,75,10,20,10,10,10,10,62,10,10,23,28,13,12,29,12,10,10,12,10,12,5,5,5,5,5
Cardinals,Adrian,Wilson,SS,95,85,87,74,85,86,55,70,24,25,26,19,45,45,84,92,72,86,90,85,49,40,48,62,45,65,45,77,81,79,86,79,67,88,40,35,15,90,75,25,5,5,5,5,5
Cardinals,James,Sanders,SS,76,78,82,72,78,74,42,65,20,29,24,29,45,45,76,77,50,82,87,87,44,21,25,17,35,45,45,58,59,72,82,72,46,67,25,15,15,83,45,15,15,10,10,15,15
Cardinals,Blake,Gideon,SS,63,83,84,54,80,55,66,67,35,25,15,19,45,45,67,87,25,97,91,85,48,45,35,33,46,49,45,45,55,53,49,71,53,64,33,34,15,83,63,15,15,10,10,15,15
Cardinals,Todd,Heap,TE,79,81,79,61,81,85,86,72,23,21,18,22,58,48,15,88,8,72,90,65,60,45,77,55,70,72,62,10,10,15,40,17,14,17,89,65,83,25,25,73,15,10,5,5,10
Cardinals,Jeff,King,TE,72,69,79,76,66,78,77,66,24,27,25,14,62,58,45,90,15,92,80,92,70,15,45,66,35,42,74,10,10,45,35,26,11,26,60,76,75,15,10,69,15,10,5,5,10
Cardinals,Mike,Leach,TE,69,71,72,69,67,84,62,75,10,26,17,19,68,67,54,49,10,96,79,75,60,45,55,45,50,55,74,10,10,10,10,27,22,21,59,72,64,12,20,47,10,10,10,10,10
Cardinals,Rob,Housler,TE,66,85,90,64,86,54,77,72,35,35,22,22,50,47,36,82,45,89,85,55,54,65,72,57,74,68,57,10,10,45,36,17,19,18,76,81,52,12,10,83,15,10,5,5,10
Cardinals,Jim,Dray,TE,65,72,75,70,74,68,66,65,17,19,30,29,65,62,33,69,10,87,84,77,62,35,55,66,70,65,70,10,10,10,34,30,10,23,63,66,57,25,35,66,5,5,5,5,5
Cardinals,Steve,Skelton,TE,62,77,81,72,73,52,65,74,62,45,15,15,63,60,49,70,10,92,82,77,66,49,72,66,73,68,70,10,10,20,41,18,14,12,57,67,54,44,10,55,44,42,35,35,44
Cardinals,Larry,Fitzgerald,WR,97,89,89,76,93,97,98,74,26,29,18,19,50,40,30,99,25,95,99,97,74,54,86,75,85,87,65,10,10,30,42,30,18,14,98,97,97,12,10,99,15,10,5,5,10
Cardinals,Michael,Floyd,WR,75,91,84,70,87,59,86,74,29,25,19,15,63,55,40,88,40,87,95,90,72,62,75,68,70,73,64,10,10,32,45,18,12,30,87,88,64,22,10,88,15,10,5,5,10
Cardinals,Early,Doucet,WR,74,86,87,60,86,71,80,71,35,35,30,30,40,30,25,82,60,75,87,54,67,77,80,65,83,88,44,10,10,20,35,20,10,25,74,83,76,12,18,73,15,10,5,5,10
Cardinals,Andre,Roberts,WR,74,92,91,46,92,67,79,64,38,32,22,15,32,30,29,85,76,95,89,75,55,88,70,30,82,87,30,10,10,25,45,26,12,20,75,81,79,15,15,68,15,10,5,5,10
Cardinals,Stephen,Williams,WR,61,88,83,58,84,52,76,59,28,25,14,15,45,32,45,93,40,90,82,74,49,66,65,67,59,66,54,10,10,45,49,18,15,15,78,65,59,15,15,72,15,10,5,5,10
Cardinals,Isaiah,Williams,WR,61,92,85,64,82,48,67,65,35,35,30,28,29,25,37,88,40,88,84,65,64,62,59,55,73,70,49,10,10,20,35,20,10,25,63,74,60,12,18,78,15,10,5,5,10
Cardinals,Jaymar,Johnson,WR,60,90,94,49,84,60,73,68,35,35,30,30,30,30,25,89,81,93,82,75,48,65,70,45,73,79,40,10,10,20,40,20,15,25,76,68,57,12,18,39,15,10,5,5,10
Cardinals,DeMarco,Sampson,WR,60,88,76,69,77,40,67,70,35,25,21,20,35,25,34,88,35,64,85,78,66,63,72,68,68,66,49,10,10,35,41,22,18,18,69,79,62,15,15,79,15,10,5,5,10
Chargers,Nick,Hardwick,C,90,59,70,87,57,91,32,40,12,10,11,15,85,93,45,44,10,90,86,85,10,30,10,10,10,10,90,10,10,45,32,22,10,12,12,10,10,12,10,12,5,5,5,5,5
Chargers,David,Molk,C,67,65,68,97,70,55,19,25,25,22,22,23,82,73,37,71,10,71,95,85,25,10,10,10,10,10,70,10,10,23,33,25,9,14,15,10,15,20,10,15,5,5,5,5,5
Chargers,Colin,Baxter,C,65,55,67,88,54,62,40,35,33,32,25,22,77,75,45,63,10,90,79,80,20,12,10,15,15,10,72,10,10,25,28,15,12,15,15,15,15,24,10,12,5,5,5,5,5
Chargers,Antoine,Cason,CB,86,89,94,56,93,84,74,68,35,35,25,25,45,45,52,94,75,94,94,50,30,50,85,25,80,85,45,39,44,42,73,80,94,88,45,55,50,50,57,50,5,5,5,5,5
Chargers,Quentin,Jammer,CB,84,89,87,67,87,82,45,65,18,16,12,12,45,45,63,95,60,96,95,68,35,40,58,25,75,85,45,48,64,54,82,81,84,86,45,40,25,62,94,12,5,5,5,5,5
Chargers,Marcus,Gilchrist,CB,70,88,86,50,91,53,57,60,40,40,25,25,45,45,70,92,78,90,95,82,30,77,76,30,77,75,45,39,43,57,81,67,78,84,45,35,32,55,61,40,5,5,5,5,5
Chargers,Shareece,Wright,CB,68,89,85,54,84,52,72,59,18,16,12,12,45,45,63,85,45,85,91,85,30,55,61,25,65,75,45,35,45,66,80,47,86,76,40,50,25,62,80,12,5,5,5,5,5
Chargers,Gregory,Gatson,CB,59,87,90,44,92,42,56,65,11,15,12,12,45,45,40,96,50,85,90,60,19,68,47,35,67,71,45,20,29,39,55,58,75,64,45,42,35,37,47,35,5,5,5,5,5
Chargers,De'Andre,Presley,CB,55,88,87,37,94,38,74,72,72,57,15,15,45,45,45,83,73,82,91,87,42,88,83,28,77,87,45,21,25,38,48,44,72,71,75,66,46,40,45,40,61,54,51,39,70
Chargers,Antonio,Garay,DT,82,59,75,90,58,77,21,40,14,19,16,21,45,45,90,49,5,88,84,80,29,15,10,25,10,10,45,87,54,87,75,76,15,20,12,10,10,67,10,12,7,7,7,7,7
Chargers,Cam,Thomas,DT,72,55,78,96,57,66,20,35,14,13,17,11,45,45,85,55,10,87,76,92,10,21,10,10,10,10,45,87,34,77,74,63,17,21,15,15,15,60,10,15,5,5,5,5,5
Chargers,Charlie,Bryant,DT,62,55,65,87,62,47,26,45,28,19,17,16,45,45,77,60,10,88,74,79,10,29,10,10,10,10,45,78,55,75,62,54,20,21,15,15,15,65,11,15,5,5,5,5,5
Chargers,Le'Ron,McClain,FB,81,78,81,80,73,79,63,86,35,30,20,22,68,52,40,80,25,93,90,92,87,44,74,86,68,72,74,45,35,35,45,15,15,25,20,50,65,25,15,70,20,15,10,10,10
Chargers,Jacob,Hester,FB,74,83,87,70,81,72,77,84,30,30,60,40,62,50,50,70,65,93,74,94,75,51,80,75,65,50,70,20,20,20,47,15,12,15,45,65,72,20,10,60,35,30,20,15,15
Chargers,Eric,Weddle,FS,95,84,88,67,89,92,73,70,30,28,45,35,45,45,93,81,65,95,98,80,25,50,76,30,65,77,45,39,63,75,97,91,65,82,35,30,20,75,42,20,5,5,5,5,5
Chargers,Corey,Lynch,FS,67,83,84,62,85,66,52,60,25,25,20,20,45,45,66,80,10,90,86,90,35,25,25,35,15,30,45,55,45,65,83,66,47,65,25,25,15,60,55,12,10,10,10,10,10
Chargers,Ryan,Mathews,HB,87,92,91,74,89,77,70,78,24,22,12,13,40,48,32,75,25,71,93,78,92,81,96,93,85,92,52,10,10,26,45,13,11,21,55,67,64,20,20,65,35,30,20,15,15
Chargers,Ronnie,Brown,HB,77,88,85,71,86,75,54,87,64,52,15,19,48,50,37,77,36,75,82,90,73,78,83,76,90,78,62,10,10,37,42,27,12,15,56,60,57,20,20,70,57,50,25,25,40
Chargers,Curtis,Brinkley,HB,68,87,89,65,88,56,70,76,32,35,11,15,40,44,33,75,65,88,87,75,63,80,76,57,84,83,35,20,20,33,45,26,15,14,55,65,64,20,20,69,35,30,20,15,15
Chargers,Edwin,Baker,HB,62,88,82,75,84,51,63,76,15,15,15,15,49,53,35,86,55,95,87,75,85,52,73,77,70,63,49,10,10,35,33,22,13,16,50,45,38,20,20,52,35,30,20,15,15
Chargers,Nate,Kaeding,K,92,58,60,32,54,85,25,40,10,7,90,96,8,9,16,28,10,83,91,60,10,30,10,10,10,10,8,10,10,16,27,22,10,27,12,10,10,12,10,12,35,30,25,20,20
Chargers,Nick,Novak,K,74,55,60,33,60,66,12,40,29,12,89,89,24,16,33,30,0,92,88,45,29,32,10,10,10,10,10,10,10,10,10,5,12,12,12,10,10,12,10,12,37,33,27,10,8
Chargers,Jacques,Cesaire,LE,75,73,78,79,72,74,21,40,16,17,18,24,45,45,72,47,10,90,53,85,10,31,10,10,10,10,45,83,68,74,68,68,14,13,12,10,10,55,10,12,5,5,5,5,5
Chargers,Corey,Liuget,LE,73,68,84,90,72,66,35,40,14,18,21,17,45,45,70,55,10,92,75,80,40,15,15,10,10,10,45,81,55,92,84,49,21,25,15,15,15,82,10,15,5,5,5,5,5
Chargers,Damik,Scafe,LE,63,63,79,84,65,55,35,40,14,13,17,11,45,45,75,72,10,88,74,80,10,13,10,10,10,10,45,76,52,78,71,60,19,22,15,15,15,72,10,15,5,5,5,5,5
Chargers,Tyronne,Green,LG,72,62,79,85,66,66,19,40,20,19,23,21,79,74,21,20,10,88,74,76,10,19,10,10,10,10,73,10,10,21,32,28,11,12,12,10,10,20,10,12,5,5,5,5,5
Chargers,Stephen,Schilling,LG,68,64,72,78,63,52,45,33,30,30,25,25,74,81,35,55,10,93,76,87,20,10,10,30,10,10,82,10,10,20,20,15,12,15,15,15,15,20,10,15,5,5,5,5,5
Chargers,Shaun,Phillips,LOLB,88,84,91,82,78,87,58,65,12,14,16,17,45,45,85,64,10,91,87,84,10,37,17,18,25,25,45,91,73,84,91,87,48,61,30,20,20,87,65,12,5,5,5,5,5
Chargers,Antwan,Barnes,LOLB,76,86,92,75,85,71,45,65,30,35,20,21,45,45,69,87,10,93,84,80,30,37,20,35,35,45,45,95,73,75,88,72,45,58,30,15,15,84,45,15,5,5,5,5,5
Chargers,Melvin,Ingram,LOLB,74,82,89,84,86,64,58,59,24,12,15,17,45,45,79,85,10,88,87,84,55,43,44,29,39,46,45,82,92,79,78,64,29,47,35,45,10,82,10,12,5,5,5,5,5
