Team,First Name,Last Name,Position,Jersey,Overall,Speed,Acceleration,Strength,Agility,Awareness,Catching,Carrying,Throw Power,Kick Power,Kick Accuracy,Run Block,Pass Block,Tackle,Jumping,Return,Injury,Stamina,Toughness,Trucking,Elusiveness,Ball Carrier Vision,Stiff Arm,Spin Move,Juke Move,Impact Block,Power Move,Finessee Move,Block Shedding,Pursuit,Play Recognition,Man Coverage,Zone Coverage,Spectacular Catch,Catch In Traffic,Route Running,Hit Power,Press,Release,Throw Accuracy Short,Throw Accuracy Medium,Throw Accuracy Deep,Play Action,Throw On The Run
Cardinals,Robert,Hughes,FB,39,70,77,81,72,78,57,64,77,15,20,22,72,55,42,77,55,93,82,88,81,42,73,76,65,73,73,10,10,32,40,30,19,25,55,54,46,25,25,60,20,15,10,10,10
Cardinals,Tyrann,Mathieu,FS,32,84,90,96,39,94,65,74,68,35,25,22,45,45,70,85,87,88,90,85,35,85,87,55,86,94,45,39,64,51,94,78,74,85,66,55,35,84,64,25,5,5,5,5,5
Cardinals,Rashad,Johnson,FS,26,80,85,82,61,84,79,70,70,25,15,30,45,45,73,84,50,95,90,97,45,35,55,20,54,65,45,39,45,60,74,69,65,81,62,63,20,82,47,20,15,10,10,15,15
Cardinals,Andre,Ellington,HB,38,80,92,95,54,93,70,76,81,25,15,15,35,40,29,84,76,85,93,84,56,92,88,63,87,93,27,10,10,26,35,20,15,15,65,73,74,20,20,50,33,29,20,15,15
Cardinals,Jonathan,Dwyer,HB,20,76,88,83,79,80,72,55,88,12,17,11,50,53,35,75,55,95,83,94,92,55,85,92,79,88,49,10,10,22,46,25,14,14,25,40,35,12,10,70,35,30,20,15,15
Cardinals,Stepfan,Taylor,HB,30,70,82,85,67,81,64,75,87,35,25,25,55,67,35,77,50,97,89,93,86,62,78,88,75,65,54,10,10,11,35,20,15,20,72,75,56,25,20,67,30,25,20,15,15
Cardinals,Jay,Feely,K,4,86,72,82,52,69,88,22,60,22,93,86,23,21,40,31,10,83,84,60,20,30,44,10,30,35,23,10,10,12,20,15,11,15,15,15,15,12,10,15,35,30,25,20,20
Cardinals,Calais,Campbell,LE,93,96,74,84,87,80,88,46,45,35,30,30,45,45,88,85,10,96,92,80,40,26,20,45,15,15,45,75,94,82,92,80,25,40,15,10,10,74,35,12,5,5,5,5,5
Cardinals,Kareem,Martin,LE,96,70,79,87,79,73,51,35,45,16,15,20,45,45,83,86,10,91,78,74,35,10,25,24,41,21,45,80,70,67,77,50,20,35,15,15,15,72,20,15,5,5,5,5,5
Cardinals,Adrian,Tracy,LE,47,68,76,80,69,73,62,40,60,21,32,22,45,45,76,70,10,88,84,65,35,45,49,45,59,69,45,61,79,67,82,57,50,61,40,30,22,79,55,30,5,5,5,5,5
Cardinals,Jonathan,Cooper,LG,61,83,72,86,90,73,58,35,45,30,25,25,86,88,44,73,10,85,86,72,15,10,10,10,10,10,80,40,30,25,35,25,12,15,12,10,10,55,10,12,5,5,5,5,5
Cardinals,Matt,Shaughnessy,LOLB,91,78,73,82,84,68,77,35,40,36,37,16,45,45,90,63,10,84,87,88,25,15,10,10,30,10,45,78,55,83,87,80,54,64,20,15,15,78,44,40,5,5,5,5,5
Cardinals,Sam,Acho,LOLB,94,73,82,84,72,74,69,54,40,14,13,20,45,45,73,75,10,95,86,82,40,25,35,22,45,25,45,87,63,73,83,73,55,63,15,15,15,79,35,37,5,5,5,5,5
Cardinals,Alex,Okafor,LOLB,57,68,73,81,76,71,60,48,55,14,16,11,45,45,79,72,10,95,88,90,40,30,25,35,25,15,45,91,53,80,73,63,55,60,25,25,20,83,44,20,5,5,5,5,5
Cardinals,Marcus,Benard,LOLB,59,66,80,85,69,75,66,40,45,23,16,23,45,45,67,72,10,86,84,82,45,35,31,25,35,35,45,67,82,62,74,64,47,61,15,15,15,82,62,20,5,5,5,5,5
Cardinals,Jared,Veldheer,LT,68,88,67,78,96,66,81,28,40,12,5,8,84,94,29,67,10,95,85,85,10,15,10,10,10,10,85,10,10,29,19,13,14,18,15,15,15,20,10,15,5,5,5,5,5
Cardinals,Bradley,Sowell,LT,79,64,54,71,78,62,77,40,35,16,21,11,76,74,40,78,10,91,83,66,21,10,10,10,10,10,73,40,30,40,35,30,12,12,25,30,20,35,10,35,5,5,5,5,5
Cardinals,Daryl,Washington,MLB,58,89,86,92,73,88,82,58,55,36,10,16,45,45,93,86,10,91,96,92,40,47,40,10,35,45,45,75,89,86,95,84,72,78,15,15,15,87,55,15,5,5,5,5,5
Cardinals,Lorenzo,Alexander,MLB,97,75,76,84,85,69,79,38,55,30,25,25,45,45,81,67,10,90,84,85,30,12,10,10,10,10,45,87,59,78,79,80,55,63,25,35,35,85,15,30,5,5,5,5,5
Cardinals,Larry,Foote,MLB,50,75,73,79,77,76,77,37,60,16,10,10,45,45,82,64,10,89,87,88,45,35,30,10,35,40,45,79,67,79,84,78,62,68,20,15,15,85,54,20,5,5,5,5,5
Cardinals,Kevin,Minter,MLB,51,73,80,82,74,79,65,52,60,25,20,20,45,45,87,81,10,90,92,83,45,25,48,49,55,39,45,54,78,79,85,75,54,73,40,35,15,78,65,15,5,5,5,5,5
Cardinals,Ernie,Sims,MLB,52,68,85,87,74,84,72,40,65,25,22,22,45,45,73,89,10,78,85,95,10,50,37,66,10,70,45,77,83,65,80,64,61,69,30,20,15,85,67,30,5,5,5,5,5
Cardinals,Dave,Zastudil,P,9,84,59,62,50,49,82,24,40,52,91,90,11,10,12,31,10,82,80,60,10,29,10,10,10,10,11,10,10,12,10,25,13,18,12,10,10,12,10,15,30,30,25,20,20
Cardinals,Carson,Palmer,QB,3,83,52,56,66,51,88,12,56,90,14,17,10,11,13,52,10,84,95,87,20,20,40,30,39,53,10,10,10,13,30,24,13,26,12,10,10,12,10,12,85,84,67,81,75
Cardinals,Drew,Stanton,QB,5,73,71,80,64,74,68,35,68,87,27,21,19,26,28,67,10,86,92,80,20,27,70,38,64,69,19,10,10,20,35,24,12,12,12,10,10,12,10,12,77,75,74,64,77
Cardinals,Ryan,Lindley,QB,14,64,56,59,67,52,54,35,63,93,12,12,11,14,22,78,10,95,92,88,34,20,45,25,39,42,11,10,10,21,19,31,13,12,15,15,15,12,10,15,69,71,65,62,75
Cardinals,Logan,Thomas,QB,6,62,84,87,72,84,39,66,62,94,25,20,60,55,39,85,25,88,87,94,70,69,75,69,78,77,60,10,10,30,35,15,19,25,69,64,34,12,10,49,68,70,68,54,79
Cardinals,Darnell,Dockett,RE,90,85,72,86,90,72,86,41,40,15,8,11,45,45,79,65,10,98,86,88,10,30,10,10,10,10,45,88,72,76,80,70,20,35,12,10,10,68,10,12,5,5,5,5,5
Cardinals,Frostee,Rucker,RE,98,76,68,78,82,73,83,30,40,11,15,18,45,45,87,69,10,88,75,85,30,29,10,10,25,10,45,75,53,76,83,80,30,44,12,10,10,66,10,12,5,5,5,5,5
Cardinals,Ed,Stinson,RE,72,64,69,76,88,53,53,33,40,16,15,25,45,45,78,75,10,79,74,88,15,10,10,10,10,10,45,76,52,85,78,68,25,34,15,15,15,73,20,15,5,5,5,5,5
Cardinals,Paul,Fanaika,RG,74,73,51,62,88,50,80,32,40,28,21,29,76,81,19,22,10,87,80,70,10,23,10,10,10,10,64,10,10,19,14,19,21,12,12,10,10,12,10,12,5,5,5,5,5
Cardinals,Earl,Watford,RG,78,73,68,80,85,71,55,34,44,23,14,10,81,77,44,79,10,95,83,87,25,10,10,10,10,10,88,10,10,29,32,13,12,15,15,15,15,20,10,15,5,5,5,5,5
Cardinals,Anthony,Steen,RG,71,63,54,73,80,61,50,35,40,31,16,12,74,79,35,68,10,86,79,85,25,15,10,10,10,10,66,10,10,29,35,26,11,19,15,15,15,25,10,15,5,5,5,5,5
Cardinals,John,Abraham,ROLB,55,85,81,87,85,74,95,34,40,35,30,23,45,45,75,56,10,85,91,65,35,10,33,10,40,45,45,94,74,72,84,92,49,55,20,15,15,60,28,35,5,5,5,5,5
Cardinals,Keenan,Clayton,ROLB,44,69,79,84,64,77,71,50,55,11,24,16,45,45,76,78,10,83,85,74,54,25,19,15,25,30,45,55,72,64,85,65,61,74,25,20,15,76,50,30,5,5,5,5,5
Cardinals,Bobby,Massie,RT,70,75,68,80,83,67,67,40,40,10,8,7,83,75,30,76,10,90,82,91,42,21,25,10,10,10,80,10,10,17,21,24,16,12,12,10,10,22,10,12,5,5,5,5,5
Cardinals,Nate,Potter,RT,76,70,64,75,82,65,63,35,33,30,25,25,78,73,30,77,10,84,90,89,15,12,10,30,10,10,83,10,10,20,27,15,12,15,15,15,15,20,10,15,5,5,5,5,5
Cardinals,Deone,Bucannon,SS,36,75,89,87,71,84,54,74,68,29,19,22,45,45,77,86,35,94,88,88,63,40,74,55,65,61,45,61,51,71,69,64,63,73,77,70,20,92,70,25,5,5,5,5,5
Cardinals,Tony,Jefferson,SS,22,69,85,88,64,82,50,60,55,24,26,19,45,45,67,82,40,82,90,80,45,57,67,50,66,70,45,57,49,63,83,58,77,67,44,44,20,85,72,25,5,5,5,5,5
Cardinals,Curtis,Taylor,SS,27,66,85,82,68,79,60,62,59,23,14,11,45,45,66,87,35,87,85,75,10,38,40,45,55,66,45,70,65,75,74,52,50,64,65,65,10,88,88,20,5,5,5,5,5
Cardinals,John,Carlson,TE,89,83,72,72,79,71,84,77,77,30,35,35,77,60,50,80,30,87,93,80,70,45,74,70,65,71,71,25,20,40,37,15,12,15,65,84,72,20,10,75,15,10,5,5,10
Cardinals,Rob,Housler,TE,84,76,85,88,63,86,73,81,72,35,22,22,60,49,36,82,45,89,85,55,54,65,72,57,74,68,57,10,10,55,36,17,19,18,82,79,67,12,10,83,15,10,5,5,10
Cardinals,Troy,Niklas,TE,87,74,74,82,82,79,46,80,73,19,17,18,75,70,35,81,10,95,92,75,69,38,66,65,63,64,73,10,10,46,45,15,15,29,65,84,59,12,10,85,15,10,5,5,10
Cardinals,Jake,Ballard,TE,86,72,73,74,75,69,74,76,75,22,21,22,69,60,46,72,10,70,84,84,70,25,45,75,50,45,66,20,20,40,40,15,12,14,76,73,67,15,10,64,15,10,5,5,10
Cardinals,Mike,Leach,TE,82,71,71,72,69,67,84,62,75,10,17,19,78,67,54,49,10,96,79,75,60,45,55,45,50,55,76,10,10,40,10,27,22,21,59,72,64,12,20,47,10,10,10,10,10
Cardinals,Larry,Fitzgerald,WR,11,93,87,89,77,91,95,96,74,26,18,19,64,40,30,98,25,95,99,97,72,54,86,75,85,86,65,10,10,40,42,30,18,14,98,93,90,12,10,94,15,10,5,5,10
Cardinals,Michael,Floyd,WR,15,83,90,85,72,87,77,88,74,29,19,15,50,55,40,89,40,89,95,90,72,62,78,68,70,73,65,10,10,54,45,18,12,30,92,88,82,22,10,92,15,10,5,5,10
Cardinals,Ted,Ginn,WR,19,79,97,96,46,94,78,77,73,40,13,15,55,25,35,88,92,90,95,50,40,89,96,25,93,95,30,10,10,39,44,26,10,20,78,69,81,25,30,69,15,10,5,5,10
Cardinals,Jaron,Brown,WR,13,66,93,89,66,92,53,77,67,32,16,15,54,42,39,86,60,90,85,73,58,66,73,60,72,74,62,10,10,45,35,17,10,22,79,78,66,25,25,52,15,10,5,5,10
Cardinals,John,Brown,WR,12,65,94,90,41,88,58,76,64,35,30,30,42,30,25,88,75,87,88,65,39,83,75,35,75,84,35,10,10,35,35,20,10,35,74,77,64,12,15,46,15,10,5,5,10
Cardinals,Brittan,Golden,WR,10,65,90,92,54,88,55,77,63,30,26,26,54,22,35,88,70,92,87,66,35,82,77,35,78,87,33,15,15,45,15,15,15,20,74,75,64,12,10,55,10,10,10,10,10
Cardinals,Walt,Powell,WR,83,62,88,91,45,90,50,80,69,35,30,30,40,35,25,82,76,88,92,72,41,86,83,42,78,87,35,10,10,35,36,21,15,30,82,75,55,12,15,45,15,10,5,5,10
Cardinals,Teddy,Williams,WR,16,57,96,95,50,87,54,68,62,22,22,15,48,15,38,86,64,80,82,55,36,64,61,32,73,75,22,25,20,45,55,45,69,67,68,65,54,15,46,47,15,10,5,5,10
Chargers,Nick,Hardwick,C,61,84,59,70,86,57,93,32,40,12,11,15,82,85,45,44,10,90,86,85,10,30,10,10,10,10,84,10,10,45,32,22,10,12,12,10,10,12,10,12,5,5,5,5,5
Chargers,Nick,McDonald,C,62,65,54,68,85,52,61,35,45,10,13,10,79,76,44,35,11,88,76,75,32,31,15,10,10,10,68,20,20,36,39,15,12,12,15,15,15,22,10,15,5,5,5,5,5
Chargers,Jason,Verrett,CB,22,77,95,97,58,94,56,73,59,22,30,25,45,45,55,92,66,86,95,83,23,79,72,30,56,75,45,30,40,43,75,66,87,82,64,62,15,65,66,15,5,5,5,5,5
Chargers,Shareece,Wright,CB,29,77,89,88,54,88,71,70,59,18,12,12,45,45,64,85,45,85,91,85,30,55,61,25,65,75,45,35,45,34,78,72,84,76,40,50,25,62,80,12,5,5,5,5,5
Chargers,Steve,Williams,CB,23,74,91,95,46,93,61,67,54,30,20,18,45,45,53,94,60,85,92,71,33,77,68,34,74,80,45,29,35,39,69,70,85,75,60,48,20,42,54,35,5,5,5,5,5
Chargers,Richard,Marshall,CB,31,73,88,86,53,85,73,53,65,21,12,10,45,45,62,87,77,91,95,85,42,61,66,22,85,91,45,22,39,36,75,73,77,75,57,45,20,69,66,20,5,5,5,5,5
Chargers,Brandon,Ghee,CB,41,71,91,93,65,92,49,42,55,36,25,25,45,45,55,88,68,90,88,70,30,75,55,35,72,82,45,39,49,45,66,57,84,75,55,40,40,49,83,30,5,5,5,5,5
Chargers,Crezdon,Butler,CB,20,69,92,87,45,89,64,60,62,12,18,10,45,45,37,92,55,95,88,70,10,70,59,15,77,82,45,22,29,46,45,74,71,81,45,20,35,42,53,15,5,5,5,5,5
Chargers,Marcus,Cromartie,CB,35,61,92,87,54,84,49,56,60,29,14,17,45,45,52,83,60,90,87,75,30,70,74,33,66,76,45,35,42,40,62,44,71,79,45,50,28,55,62,32,5,5,5,5,5
Chargers,Sean,Lissemore,DT,98,77,69,83,86,67,74,35,55,28,17,22,45,45,84,55,10,90,81,84,42,12,44,10,10,10,45,81,44,84,82,73,21,38,15,15,15,71,12,15,5,5,5,5,5
Chargers,Ryan,Carrethers,DT,92,68,53,69,94,52,54,35,40,21,24,18,45,45,79,67,10,94,72,86,32,10,14,45,10,10,45,72,52,89,72,64,25,30,15,15,15,83,16,15,5,5,5,5,5
Chargers,Kwame,Geathers,DT,95,68,49,72,89,53,64,39,44,20,20,20,45,45,87,67,10,88,69,78,33,10,12,25,10,10,45,74,43,83,71,60,12,20,15,15,15,78,10,25,5,5,5,5,5
Chargers,David,Johnson,FB,88,74,75,77,81,76,69,65,68,25,15,15,75,57,48,76,8,92,84,88,69,55,58,65,69,66,84,10,10,48,39,21,10,24,50,62,55,12,10,75,15,10,5,5,10
Chargers,Eric,Weddle,FS,32,94,84,88,66,90,93,73,70,30,45,35,45,45,87,82,65,95,99,80,25,50,76,30,65,77,45,39,63,71,94,92,64,83,35,30,20,77,65,20,5,5,5,5,5
Chargers,Darrell,Stuckey,FS,25,76,89,85,51,88,65,68,55,25,20,20,45,45,68,90,65,75,93,80,40,69,60,45,40,66,45,42,45,61,76,64,63,83,60,55,58,64,64,50,15,10,10,15,15
Chargers,Jahleel,Addae,FS,37,73,82,90,59,85,55,72,62,25,15,30,45,45,75,90,55,92,89,82,55,54,55,39,54,62,45,60,50,62,76,63,69,78,52,44,20,66,50,20,15,10,10,15,15
Chargers,Danny,Woodhead,HB,39,85,91,95,51,95,87,84,90,25,24,22,22,30,26,87,75,85,89,88,44,91,94,53,84,92,30,15,25,25,45,25,18,25,72,76,81,15,15,39,35,25,15,10,10
Chargers,Ryan,Mathews,HB,24,84,91,92,73,90,79,74,79,24,12,13,40,52,32,75,25,79,93,78,87,76,89,93,84,89,52,10,10,26,45,13,11,21,60,70,68,20,20,65,35,30,20,15,15
Chargers,Donald,Brown,HB,34,80,92,85,73,80,78,64,93,11,11,10,34,65,26,93,45,80,85,89,87,64,81,85,86,78,35,20,30,26,42,25,16,16,64,67,74,20,20,66,35,30,20,15,15
Chargers,Marion,Grice,HB,26,70,86,87,73,88,38,76,91,25,15,14,49,50,32,82,79,77,88,73,65,83,86,55,73,85,47,10,10,26,35,20,15,15,72,71,66,12,20,54,35,30,20,15,15
Chargers,Kerwynn,Williams,HB,27,64,92,87,59,88,40,75,74,41,24,20,38,36,34,90,79,91,94,69,53,86,81,56,77,73,35,10,10,35,22,28,15,31,74,67,62,21,30,55,35,30,20,15,15
Chargers,Nick,Novak,K,9,83,55,60,33,60,78,12,40,29,88,92,24,16,33,30,0,92,88,45,29,32,10,10,10,10,10,10,10,10,10,5,12,12,12,10,10,12,10,12,37,33,27,10,8
Chargers,Kendall,Reyes,LE,91,79,74,84,91,68,74,35,39,15,12,11,45,45,77,84,10,90,82,69,35,15,25,10,10,10,45,85,55,83,86,68,19,31,12,10,10,69,10,12,5,5,5,5,5
Chargers,Lawrence,Guy,LE,71,70,68,67,84,66,71,35,40,19,15,15,45,45,85,65,10,92,73,93,30,29,21,10,10,10,45,80,49,81,84,60,15,30,15,10,10,86,10,12,5,5,5,5,5
Chargers,Chad,Rinehart,LG,78,81,58,75,86,60,81,40,40,30,25,25,75,87,30,55,10,88,86,90,20,12,10,30,10,10,74,10,10,20,20,15,12,15,15,15,15,20,10,15,5,5,5,5,5
Chargers,Johnnie,Troutman,LG,63,70,52,67,92,54,69,40,40,25,24,25,78,72,55,72,10,82,67,88,25,12,10,35,10,10,72,60,40,55,35,30,12,15,12,10,10,62,10,12,5,5,5,5,5
Chargers,Jarret,Johnson,LOLB,96,81,72,83,84,69,87,30,55,13,17,10,45,45,84,59,10,99,87,85,10,19,10,10,10,10,45,84,60,81,84,85,55,63,15,15,15,86,45,15,5,5,5,5,5
Chargers,Melvin,Ingram,LOLB,54,78,82,89,84,86,69,62,59,24,15,17,45,45,80,85,10,88,87,84,55,43,44,29,39,46,45,79,93,77,78,64,55,60,35,45,10,82,10,12,5,5,5,5,5
Chargers,Thomas,Keiser,LOLB,90,65,74,81,77,72,66,55,45,21,29,28,45,45,69,78,10,90,78,84,65,30,25,35,10,10,45,83,53,67,74,63,55,65,15,15,15,74,14,15,5,5,5,5,5
Chargers,King,Dunlap,LT,77,82,58,71,92,63,81,30,35,26,25,25,93,85,35,55,10,80,65,40,20,12,15,25,10,10,79,45,40,30,45,20,15,10,15,15,15,20,15,15,5,5,5,5,5
Chargers,Kenny,Wiggins,LT,72,61,56,70,84,54,67,35,40,11,18,18,79,71,35,66,10,92,81,80,29,11,10,10,10,10,72,10,10,28,35,26,12,19,15,15,15,29,10,15,5,5,5,5,5
Chargers,Donald,Butler,MLB,56,83,84,90,76,83,79,60,54,25,20,20,45,45,91,77,10,85,96,86,39,26,45,35,15,30,45,77,58,84,93,81,61,71,15,15,15,85,45,12,5,5,5,5,5
Chargers,Kavell,Conner,MLB,53,72,82,87,65,82,75,49,35,18,14,40,45,45,82,76,10,78,92,65,35,42,36,35,45,60,45,50,72,65,88,77,68,77,20,15,15,83,55,25,5,5,5,5,5
Chargers,Manti,Te'o,MLB,50,72,77,82,69,79,70,76,71,29,34,35,45,45,83,82,10,90,95,85,62,44,68,65,45,32,45,70,53,74,87,76,61,79,65,64,15,85,56,35,5,5,5,5,5
Chargers,Andrew,Gachkar,MLB,59,70,82,84,66,77,72,52,60,25,32,29,45,45,77,75,10,87,82,77,59,33,35,38,10,35,45,77,60,73,85,73,60,70,15,15,10,77,50,20,5,5,5,5,5
Chargers,Jonas,Mouton,MLB,57,69,77,84,71,86,64,67,65,21,14,14,45,45,87,78,10,95,87,75,10,40,35,33,45,55,45,76,54,66,83,64,71,77,49,45,15,85,60,25,5,5,5,5,5
Chargers,Reggie,Walker,MLB,52,69,77,78,74,74,77,54,50,25,20,20,45,45,78,75,10,87,88,85,30,27,25,35,15,30,45,45,50,75,79,76,63,76,15,15,15,76,45,12,5,5,5,5,5
Chargers,Mike,Scifres,P,5,84,67,62,42,55,87,32,40,56,86,90,33,33,42,40,10,76,86,65,10,21,10,10,10,10,33,10,10,22,15,27,13,12,12,10,10,12,10,12,30,30,25,20,20
Chargers,Philip,Rivers,QB,17,92,63,64,63,58,91,22,51,87,15,12,13,12,22,45,10,98,92,98,20,20,45,17,41,50,13,10,10,22,34,26,13,31,12,10,10,12,10,12,93,89,83,95,75
Chargers,Kellen,Clemens,QB,10,76,66,70,58,67,71,35,65,85,30,12,24,29,36,83,13,85,92,75,20,20,54,35,50,54,24,20,20,36,43,28,14,12,15,15,15,12,10,15,82,74,88,66,75
Chargers,Brad,Sorensen,QB,4,63,68,66,65,67,41,35,65,91,19,19,15,13,15,73,10,92,90,75,35,20,59,62,45,44,14,10,10,12,21,10,12,12,15,15,15,15,10,15,77,73,70,61,75
Chargers,Corey,Liuget,RE,94,83,68,88,92,72,77,35,40,14,21,17,45,45,83,55,10,95,85,80,40,15,15,10,10,10,45,87,56,88,85,76,21,33,15,15,15,82,10,15,5,5,5,5,5
Chargers,Damik,Scafe,RE,75,64,64,79,84,65,62,35,40,14,17,11,45,45,75,72,10,88,74,80,10,13,10,10,10,10,45,76,52,80,71,60,19,22,15,15,15,72,10,15,5,5,5,5,5
Chargers,Jeromey,Clary,RG,66,73,52,55,88,48,83,23,40,35,18,28,82,76,30,35,10,93,82,85,10,15,10,10,10,10,67,10,10,30,24,24,11,10,12,10,10,12,10,12,5,5,5,5,5
Chargers,Chris,Watt,RG,64,71,49,72,90,56,62,30,40,31,16,12,85,75,29,67,10,87,85,92,29,15,10,10,10,10,72,10,10,29,35,26,11,15,15,15,15,20,10,15,5,5,5,5,5
Chargers,Rich,Ohrnberger,RG,74,70,53,71,82,55,70,25,40,11,10,10,81,74,30,21,10,91,78,97,10,15,10,10,10,10,75,10,10,29,18,31,10,11,15,15,15,25,10,15,5,5,5,5,5
Chargers,Dwight,Freeney,ROLB,93,87,84,93,76,83,95,48,40,19,15,10,45,45,75,52,10,77,85,82,10,39,36,10,85,55,45,75,96,65,93,88,55,61,35,15,15,75,24,30,5,5,5,5,5
Chargers,Larry,English,ROLB,51,78,79,87,75,75,75,39,40,10,28,22,45,45,81,70,10,80,88,85,10,67,10,10,60,65,45,79,87,74,86,73,52,59,25,15,18,71,25,45,5,5,5,5,5
Chargers,Jerry,Attaochu,ROLB,97,69,85,91,65,76,59,46,55,27,39,35,45,45,74,88,10,90,82,80,45,25,35,40,45,40,45,88,76,64,87,58,55,60,40,35,15,75,45,35,5,5,5,5,5
Chargers,Tourek,Williams,ROLB,58,65,79,77,78,78,54,48,55,25,20,20,45,45,78,82,10,84,78,85,45,24,25,35,15,30,45,84,72,75,72,49,50,60,25,20,15,86,55,25,5,5,5,5,5
Chargers,D.J.,Fluker,RT,76,82,58,74,90,55,74,25,25,30,25,25,89,78,39,68,10,92,85,77,25,12,15,10,10,10,84,10,10,25,24,20,15,20,12,10,10,12,10,12,5,5,5,5,5
Chargers,Mike,Harris,RT,79,68,49,62,82,53,66,35,40,25,24,22,80,70,32,80,10,93,84,75,22,12,10,25,10,10,72,10,10,15,23,10,12,15,12,10,10,25,10,12,5,5,5,5,5
Chargers,Willie,Smith,RT,69,68,54,72,87,60,64,30,35,12,12,15,78,70,42,63,10,88,70,75,10,15,10,10,10,10,74,10,10,32,31,19,10,14,15,15,15,55,10,15,5,5,5,5,5
Chargers,Nick,Becton,RT,67,61,63,77,76,65,46,27,40,33,21,11,73,76,30,74,10,90,80,65,25,10,10,10,10,10,78,10,10,25,21,10,12,12,15,15,15,20,10,15,5,5,5,5,5
Chargers,Marcus,Gilchrist,SS,38,77,88,86,52,91,69,55,60,40,25,25,45,45,67,92,78,90,95,82,30,75,76,30,77,75,45,42,53,49,80,70,74,84,45,35,32,55,61,40,5,5,5,5,5
Chargers,Brandon,Taylor,SS,28,70,85,81,63,78,54,56,65,30,25,25,45,45,72,83,35,87,94,87,55,40,49,52,55,65,45,60,48,70,75,65,64,76,35,20,15,73,69,15,5,5,5,5,5
Chargers,Antonio,Gates,TE,85,86,82,84,65,83,90,88,75,25,15,19,61,45,44,90,8,77,87,85,73,72,85,78,81,83,59,10,10,53,35,21,10,24,87,78,78,12,10,85,15,10,5,5,10
Chargers,Ladarius,Green,TE,89,79,88,89,64,87,67,83,72,35,30,30,62,53,40,88,35,83,88,75,67,66,76,64,74,82,68,10,10,49,45,20,15,20,86,77,67,12,18,73,15,10,5,5,10
Chargers,John,Phillips,TE,83,75,74,79,77,70,72,72,72,20,24,22,73,63,40,68,10,92,84,95,65,42,60,70,60,63,72,10,10,51,37,15,12,13,66,75,69,20,10,74,15,10,5,5,10
Chargers,Jake,Byrne,TE,81,68,77,81,74,73,62,67,70,40,20,20,75,64,38,81,30,95,78,78,66,45,61,65,55,57,72,10,10,54,40,20,15,20,64,72,45,15,15,66,19,17,14,15,16
Chargers,Mike,Windt,TE,47,52,70,72,74,66,72,65,60,10,11,14,77,65,49,54,10,88,75,80,10,20,15,15,10,10,69,10,10,52,19,13,22,19,47,55,40,65,10,42,10,10,10,10,10
Chargers,Keenan,Allen,WR,13,87,88,91,67,91,76,93,70,35,22,20,56,45,34,90,74,88,94,83,68,64,86,73,77,79,65,10,10,35,35,26,15,26,90,95,89,15,10,88,30,25,15,15,25
Chargers,Malcom,Floyd,WR,80,79,86,82,69,85,82,84,67,25,17,12,58,30,36,96,35,88,87,66,68,40,65,55,67,74,40,10,10,45,75,24,11,22,93,84,79,12,10,93,30,25,20,10,20
Chargers,Eddie,Royal,WR,11,79,94,95,47,93,85,82,74,35,30,30,61,30,25,87,95,90,91,72,44,84,85,40,85,88,35,10,10,35,35,20,10,35,78,75,82,12,15,59,15,10,5,5,10
Chargers,Vincent,Brown,WR,86,73,84,89,46,91,71,82,65,30,19,14,31,35,24,91,55,87,90,85,42,72,69,36,76,74,45,20,20,35,45,20,10,24,87,74,76,15,10,73,15,10,5,5,10
Chargers,Seyi,Ajirotutu,WR,16,68,88,84,70,86,66,76,68,30,20,20,51,45,32,85,45,92,85,87,67,55,72,65,66,72,55,10,10,56,24,20,10,30,78,79,67,12,10,66,15,10,5,5,10
Chargers,Tevin,Reese,WR,84,61,93,94,39,90,52,79,65,30,20,15,30,29,22,97,42,83,89,60,24,73,76,32,79,83,33,15,20,35,29,15,15,20,75,63,57,12,13,44,10,10,10,10,10
Chiefs,Rodney,Hudson,C,61,79,58,87,82,64,80,34,40,12,11,15,75,88,45,55,10,92,85,91,20,35,10,10,10,10,87,30,30,41,35,15,12,14,15,15,15,20,10,15,5,5,5,5,5
Chiefs,Eric,Kush,C,64,65,67,77,79,69,58,40,40,22,18,22,77,76,55,76,10,87,82,85,15,11,10,10,10,10,78,45,35,60,58,40,25,35,15,15,15,55,10,15,5,5,5,5,5
Chiefs,Sean,Smith,CB,27,85,88,91,65,93,80,65,68,38,36,33,45,45,66,96,45,96,94,66,50,45,70,42,74,75,45,55,54,37,83,74,87,85,75,69,50,71,90,65,5,5,5,5,5
Chiefs,Chris,Owens,CB,20,76,88,91,49,84,74,64,56,17,21,24,45,45,65,84,46,93,87,87,10,71,45,10,60,72,45,32,40,35,83,73,83,79,30,33,25,35,51,15,5,5,5,5,5
Chiefs,Marcus,Cooper,CB,31,75,91,85,66,85,67,59,55,20,22,17,45,45,61,91,59,93,88,75,34,52,60,22,60,65,45,44,58,40,75,65,81,78,40,35,10,75,82,20,10,10,10,10,10
Chiefs,Phillip,Gaines,CB,23,71,94,95,50,93,45,65,62,27,10,11,45,45,43,87,60,88,92,68,25,60,54,32,68,65,45,32,36,37,62,64,79,85,54,38,20,40,79,15,5,5,5,5,5
